,Hero_Name,Prob_Hero_Won,Prob_Hero_Lose,mean_Nturns,Enemy_HP,Enemy_MP,Enemy_AP,Enemy_Action_Set,Enemy_Name
4680,Bard,0.9,0.1,13.0,400.0,10.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4681,Bard,0.1,0.9,9.0,400.0,48.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4682,Bard,0.3,0.7,9.2,400.0,86.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4683,Bard,0.4,0.6,8.0,400.0,124.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4684,Bard,0.3,0.7,11.0,400.0,162.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4685,Bard,0.4,0.6,8.0,400.0,200.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4686,Bard,0.1,0.9,13.4,560.0,10.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4687,Bard,0.2,0.8,11.0,560.0,48.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4688,Bard,0.2,0.8,10.2,560.0,86.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4689,Bard,0.2,0.8,9.8,560.0,124.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4690,Bard,0.2,0.8,11.6,560.0,162.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4691,Bard,0.1,0.9,10.8,560.0,200.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4692,Bard,0.2,0.8,16.8,720.0,10.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4693,Bard,0.1,0.9,11.0,720.0,48.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4694,Bard,0.0,1.0,9.4,720.0,86.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4695,Bard,0.1,0.9,10.6,720.0,124.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4696,Bard,0.1,0.9,10.6,720.0,162.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4697,Bard,0.1,0.9,10.6,720.0,200.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4698,Bard,0.3,0.7,15.8,880.0,10.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4699,Bard,0.0,1.0,12.6,880.0,48.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4700,Bard,0.0,1.0,10.8,880.0,86.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4701,Bard,0.0,1.0,10.4,880.0,124.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4702,Bard,0.0,1.0,11.2,880.0,162.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4703,Bard,0.0,1.0,10.8,880.0,200.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4704,Bard,0.0,1.0,14.2,1040.0,10.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4705,Bard,0.0,1.0,10.8,1040.0,48.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4706,Bard,0.0,1.0,11.8,1040.0,86.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4707,Bard,0.0,1.0,10.6,1040.0,124.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4708,Bard,0.0,1.0,10.8,1040.0,162.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4709,Bard,0.0,1.0,12.0,1040.0,200.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4710,Bard,0.0,1.0,16.6,1200.0,10.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4711,Bard,0.0,1.0,11.8,1200.0,48.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4712,Bard,0.0,1.0,10.2,1200.0,86.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4713,Bard,0.0,1.0,11.4,1200.0,124.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4714,Bard,0.0,1.0,10.6,1200.0,162.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4715,Bard,0.0,1.0,11.8,1200.0,200.0,26.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4716,Bard,0.6,0.4,13.0,400.0,10.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4717,Bard,0.4,0.6,8.2,400.0,48.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4718,Bard,0.2,0.8,7.8,400.0,86.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4719,Bard,0.3,0.7,8.8,400.0,124.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4720,Bard,0.3,0.7,9.4,400.0,162.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4721,Bard,0.4,0.6,8.0,400.0,200.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4722,Bard,0.4,0.6,15.6,560.0,10.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4723,Bard,0.1,0.9,8.4,560.0,48.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4724,Bard,0.1,0.9,9.8,560.0,86.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4725,Bard,0.0,1.0,11.8,560.0,124.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
4726,Bard,0.0,1.0,8.0,560.0,162.0,30.0,"[{'name': 'Fire', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Thunder', 'type': 'spell', 'dmg': 9, 'succ': 0.75, 'mp_cost': 20}, {'name': 'Blizzard', 'type': 'spell', 'dmg': 6, 'succ': 0.8, 'mp_cost': 10}, {'name': 'Punch', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Shaman
